"path_id","criteria","criteria_item","hr_os","selog_hr_os","ae","number_of_patients","ease","g_index","pareto_os","sucra_os"
"C551","ECOG, ANC, Platelets, Total_bilirubin, Hepatitis_B_C","1, 2, 3, 6, 10",0.84765541654872,0.0840963799109876,0.223418573351278,1718,0.0458948166437763,0.4810788097623,0,2.7136309366599
"C1045","ECOG, Platelets, ALT_AST, Autoimmune_disease","1, 3, 5, 11",0.847709991544409,0.0843842788434534,0.222071767095464,1710,0.0414672244442931,0.475990412233205,0,2.71242498334266
"C615","ECOG, ANC, Platelets, Total_bilirubin, Creatinine_v5, Hepatitis_B_C","1, 2, 3, 6, 7, 10",0.84765541654872,0.0840963799109876,0.223418573351278,1718,0.0458948166437763,0.4810788097623,0,2.71222184147371
"C1073","ECOG, ALT_AST, Total_bilirubin, Autoimmune_disease","1, 5, 6, 11",0.846728706977703,0.0841840163264016,0.223190348525469,1729,0.051530657631093,0.471554181476475,0,2.71126241385891
"C813","ECOG, Platelets, Hemoglobin, Total_bilirubin, HIV_v2, Hepatitis_B_C","1, 3, 4, 6, 9, 10",0.848819841596456,0.0932447830331017,0.222921034241789,1657,0.0405658459595686,0.492835808685595,0,2.71055625402876
"C1091","ECOG, ANC, Creatinine_v5, Autoimmune_disease","1, 2, 7, 11",0.847125055664054,0.0827520735073854,0.221635883905013,1757,0.0434345065626918,0.477474263881777,0,2.70968066274082
"C549","ECOG, Platelets, Total_bilirubin, Hepatitis_B_C","1, 3, 6, 10",0.848901962113342,0.0838784907928613,0.224311618535931,1724,0.0550258416348426,0.481588690094927,0,2.70881357233917
"C346","ANC, Hemoglobin, ALT_AST, Creatinine_v5, HIV_v2","2, 4, 5, 7, 9",0.847161424013841,0.0787342843729316,0.211150652431792,1960,0.00447976904396175,0.478347086471879,0,2.70835335194343
"C1557","ECOG, Platelets, ALT_AST, Hepatitis_B_C, Autoimmune_disease","1, 3, 5, 10, 11",0.847709991544409,0.0843842788434534,0.222071767095464,1710,0.0414672244442931,0.475990412233205,0,2.70817952347549
"C27","ECOG, ANC, Hemoglobin, ALT_AST","1, 2, 4, 5",0.849854216878187,0.113238606934082,0.221147201105736,1678,0.0764890959245017,0.484020765750073,0,2.70684312552379
"C1607","ECOG, ANC, Platelets, Creatinine_v5, Hepatitis_B_C, Autoimmune_disease","1, 2, 3, 7, 10, 11",0.84738909874922,0.0837509342003352,0.222222222222223,1728,0.0433942182878964,0.481372619483771,0,2.70600271031706
"C1037","ECOG, Platelets, Hemoglobin, Autoimmune_disease","1, 3, 4, 11",0.850144747123762,0.089148400184809,0.223756906077348,1680,0.0479879527447515,0.494069230891478,0,2.704187917661
"C1083","ECOG, ANC, Hemoglobin, ALT_AST, Total_bilirubin, Autoimmune_disease","1, 2, 4, 5, 6, 11",0.847812621985193,0.135123562056039,0.222376650451703,1668,0.0959148007316379,0.484019479828859,0,2.70269674495201
"C39","ECOG, ANC, Platelets, Total_bilirubin","1, 2, 3, 6",0.84765541654872,0.0840963799109876,0.223418573351278,1718,0.0458948166437763,0.4810788097623,0,2.70199498213202
"C9","ECOG, Hemoglobin","1, 4",0.848290258717129,0.102803315872092,0.22312925170068,1710,0.0668435174838913,0.489661530202698,0,2.70129351244603
"C2032","ALT_AST, Total_bilirubin, Creatinine_v5, CNS_metastasis, HIV_v2, Hepatitis_B_C, Autoimmune_disease","5, 6, 7, 8, 9, 10, 11",0.849033088268324,0.0849846974862984,0.209742120343839,2028,0.0288822645033018,0.458775451794182,0,2.69919555233629
"C365","ECOG, Platelets, Hemoglobin, Total_bilirubin, Creatinine_v5, HIV_v2","1, 3, 4, 6, 7, 9",0.848819841596456,0.0932447830331017,0.222921034241789,1657,0.0405658459595686,0.492835808685595,0,2.69917884369772
"C1246","ANC, Platelets, Hemoglobin, ALT_AST, Creatinine_v5, CNS_metastasis, Autoimmune_disease","2, 3, 4, 5, 7, 8, 11",0.850846744305061,0.118820946629838,0.21317365269461,1935,0.0710000747865247,0.477019944514804,0,2.69601710026561
"C613","ECOG, Platelets, Total_bilirubin, Creatinine_v5, Hepatitis_B_C","1, 3, 6, 7, 10",0.848901962113342,0.0838784907928613,0.224311618535931,1724,0.0550258416348426,0.481588690094927,0,2.69565654543328
"C1802","ANC, Hemoglobin, HIV_v2, Hepatitis_B_C, Autoimmune_disease","2, 4, 9, 10, 11",0.849177788019376,0.0780987013545861,0.211943793911007,1988,0.0207498008493587,0.480955491111115,0,2.69516437343045
"C1087","ECOG, ANC, Platelets, Hemoglobin, ALT_AST, Total_bilirubin, Autoimmune_disease","1, 2, 3, 4, 5, 6, 11",0.850192506096446,0.132085356678683,0.223082336382828,1645,0.0868809493069245,0.486577925845946,0,2.69504946489852
"C53","ECOG, Platelets, ALT_AST, Total_bilirubin","1, 3, 5, 6",0.847801171628122,0.0851475623289778,0.222977566281441,1704,0.0458489435558376,0.474789674709013,0,2.69459715912106
"C792","Hemoglobin, ALT_AST, HIV_v2, Hepatitis_B_C","4, 5, 9, 10",0.848158376670437,0.0787278899296486,0.211959739490823,1967,0.00300446686251421,0.477801712891192,0,2.69422282699026
"C856","Hemoglobin, ALT_AST, Creatinine_v5, HIV_v2, Hepatitis_B_C","4, 5, 7, 9, 10",0.848158376670437,0.0787278899296486,0.211959739490823,1967,0.00300446686251421,0.477801712891192,0,2.69366440670116
"C1055","ECOG, ANC, Platelets, Hemoglobin, ALT_AST, Autoimmune_disease","1, 2, 3, 4, 5, 11",0.849921149698846,0.119202350721797,0.222144358794674,1652,0.0736565004065497,0.487508079816666,0,2.69345129827587
"C521","ECOG, Hemoglobin, Hepatitis_B_C","1, 4, 10",0.848290258717129,0.102803315872092,0.22312925170068,1710,0.0668435174838913,0.489661530202698,0,2.6927266710031
"C1631","ECOG, ANC, Platelets, Hemoglobin, ALT_AST, Creatinine_v5, Hepatitis_B_C, Autoimmune_disease","1, 2, 3, 4, 5, 7, 10, 11",0.849921149698846,0.119202350721797,0.222144358794674,1652,0.0736565004065497,0.487508079816666,0,2.68950952524309
"C1151","ECOG, ANC, Platelets, Hemoglobin, ALT_AST, Total_bilirubin, Creatinine_v5, Autoimmune_disease","1, 2, 3, 4, 5, 6, 7, 11",0.850192506096446,0.132085356678683,0.223082336382828,1645,0.0868809493069245,0.486577925845946,0,2.68733329835267
"C627","ECOG, ANC, ALT_AST, Total_bilirubin, Creatinine_v5, Hepatitis_B_C","1, 2, 5, 6, 7, 10",0.850781239506667,0.0882683686030763,0.221625251846877,1724,0.0616887036296259,0.470950491175441,0,2.68732010732222
"C1101","ECOG, Platelets, Hemoglobin, Creatinine_v5, Autoimmune_disease","1, 3, 4, 7, 11",0.850144747123762,0.089148400184809,0.223756906077348,1680,0.0479879527447515,0.494069230891478,0,2.68618098855927
"C1940","Platelets, ALT_AST, CNS_metastasis, HIV_v2, Hepatitis_B_C, Autoimmune_disease","3, 5, 8, 9, 10, 11",0.85097903276128,0.0782046654537517,0.210069444444445,2003,0.0225507005273276,0.465059694478211,0,2.68563458676459
"C1354","ANC, Hemoglobin, Creatinine_v5, HIV_v2, Autoimmune_disease","2, 4, 7, 9, 11",0.849177788019376,0.0780987013545861,0.211943793911007,1988,0.0207498008493587,0.480955491111115,0,2.6851963514196
"C603","ECOG, ANC, Hemoglobin, ALT_AST, Creatinine_v5, Hepatitis_B_C","1, 2, 4, 5, 7, 10",0.849854216878187,0.113238606934082,0.221147201105736,1678,0.0764890959245017,0.484020765750073,0,2.68474814951828
"C51","ECOG, ANC, ALT_AST, Total_bilirubin","1, 2, 5, 6",0.850781239506667,0.0882683686030763,0.221625251846877,1724,0.0616887036296259,0.470950491175441,0,2.68415250120991
"C1866","ANC, Hemoglobin, Creatinine_v5, HIV_v2, Hepatitis_B_C, Autoimmune_disease","2, 4, 7, 9, 10, 11",0.849177788019376,0.0780987013545861,0.211943793911007,1988,0.0207498008493587,0.480955491111115,0,2.68348591447112
"C1520","ALT_AST, Total_bilirubin, Creatinine_v5, CNS_metastasis, HIV_v2, Autoimmune_disease","5, 6, 7, 8, 9, 11",0.849033088268324,0.0849846974862984,0.209742120343839,2028,0.0288822645033018,0.458775451794182,0,2.68221488540366
"C1567","ECOG, ANC, Platelets, Hemoglobin, ALT_AST, Hepatitis_B_C, Autoimmune_disease","1, 2, 3, 4, 5, 10, 11",0.849921149698846,0.119202350721797,0.222144358794674,1652,0.0736565004065497,0.487508079816666,0,2.68169105492774
"C1324","Platelets, Hemoglobin, Total_bilirubin, HIV_v2, Autoimmune_disease","3, 4, 6, 9, 11",0.850561821307614,0.0789721730628428,0.213222156045266,1947,0.0313602845766527,0.483889287644282,0,2.67986805451941
"C2004","Platelets, ALT_AST, Creatinine_v5, CNS_metastasis, HIV_v2, Hepatitis_B_C, Autoimmune_disease","3, 5, 7, 8, 9, 10, 11",0.85097903276128,0.0782046654537517,0.210069444444445,2003,0.0225507005273276,0.465059694478211,0,2.67968836337126
"C101","ECOG, Platelets, Total_bilirubin, Creatinine_v5","1, 3, 6, 7",0.848901962113342,0.0838784907928613,0.224311618535931,1724,0.0550258416348426,0.481588690094927,0,2.679095646403
"C1210","ANC, Hemoglobin, ALT_AST, Total_bilirubin, CNS_metastasis, Autoimmune_disease","2, 4, 5, 6, 8, 11",0.851183396941078,0.131812487761929,0.212373587150505,1952,0.084467368263272,0.472865397589916,0,2.6788851761838
"C1692","Platelets, Hemoglobin, ALT_AST, CNS_metastasis, Hepatitis_B_C, Autoimmune_disease","3, 4, 5, 8, 10, 11",0.851681909165478,0.128503426718199,0.213516746411483,1940,0.0811338250754909,0.477099719900619,0,2.67844430263272
"C1430","ANC, Platelets, ALT_AST, CNS_metastasis, HIV_v2, Autoimmune_disease","2, 3, 5, 8, 9, 11",0.8512278783418,0.0785719195584525,0.209855072463768,1997,0.024541595423456,0.465744055050529,0,2.67821888257902
"C1690","ANC, Hemoglobin, ALT_AST, CNS_metastasis, Hepatitis_B_C, Autoimmune_disease","2, 4, 5, 8, 10, 11",0.8507542710831,0.119744991124375,0.21255180580225,1962,0.0721302852713652,0.474029013317606,0,2.67730401133373
"C539","ECOG, ANC, Hemoglobin, ALT_AST, Hepatitis_B_C","1, 2, 4, 5, 10",0.849854216878187,0.113238606934082,0.221147201105736,1678,0.0764890959245017,0.484020765750073,0,2.67722838275915
"C1119","ECOG, ANC, Platelets, Hemoglobin, ALT_AST, Creatinine_v5, Autoimmune_disease","1, 2, 3, 4, 5, 7, 11",0.849921149698846,0.119202350721797,0.222144358794674,1652,0.0736565004065497,0.487508079816666,0,2.677223985749
"C1244","Platelets, Hemoglobin, ALT_AST, Creatinine_v5, CNS_metastasis, Autoimmune_disease","3, 4, 5, 7, 8, 11",0.851681909165478,0.128503426718199,0.213516746411483,1940,0.0811338250754909,0.477099719900619,0,2.67707624620795
"C1456","ALT_AST, Total_bilirubin, CNS_metastasis, HIV_v2, Autoimmune_disease","5, 6, 8, 9, 11",0.849033088268324,0.0849846974862984,0.209742120343839,2028,0.0288822645033018,0.458775451794182,0,2.67658172913304
"C877","ECOG, Platelets, Hemoglobin, Total_bilirubin, Creatinine_v5, HIV_v2, Hepatitis_B_C","1, 3, 4, 6, 7, 9, 10",0.848819841596456,0.0932447830331017,0.222921034241789,1657,0.0405658459595686,0.492835808685595,0,2.67466052883134
"C1912","Hemoglobin, ALT_AST, Total_bilirubin, Creatinine_v5, HIV_v2, Hepatitis_B_C, Autoimmune_disease","4, 5, 6, 7, 9, 10, 11",0.851630955829375,0.0987566162082245,0.212030970815962,1953,0.0483618866185056,0.475700814597312,0,2.67430906115332
"C1754","ANC, Hemoglobin, ALT_AST, Creatinine_v5, CNS_metastasis, Hepatitis_B_C, Autoimmune_disease","2, 4, 5, 7, 8, 10, 11",0.8507542710831,0.119744991124375,0.21255180580225,1962,0.0721302852713652,0.474029013317606,0,2.67417451264272
"C1176","Hemoglobin, ALT_AST, CNS_metastasis, Autoimmune_disease","4, 5, 8, 11",0.851626422371087,0.117833763697184,0.213356973995271,1969,0.070187937774723,0.473688756586168,0,2.67382480376877
"C1599","ECOG, ANC, Platelets, Hemoglobin, ALT_AST, Total_bilirubin, Hepatitis_B_C, Autoimmune_disease","1, 2, 3, 4, 5, 6, 10, 11",0.850192506096446,0.132085356678683,0.223082336382828,1645,0.0868809493069245,0.486577925845946,0,2.6736621143932
"C1336","Hemoglobin, ALT_AST, Total_bilirubin, HIV_v2, Autoimmune_disease","4, 5, 6, 9, 11",0.851630955829375,0.0987566162082245,0.212030970815962,1953,0.0483618866185056,0.475700814597312,0,2.6732848509223
"C1758","ANC, Platelets, Hemoglobin, ALT_AST, Creatinine_v5, CNS_metastasis, Hepatitis_B_C, Autoimmune_disease","2, 3, 4, 5, 7, 8, 10, 11",0.850846744305061,0.118820946629838,0.21317365269461,1935,0.0710000747865247,0.477019944514804,0,2.67316847672032
"C1613","ECOG, Platelets, Hemoglobin, Creatinine_v5, Hepatitis_B_C, Autoimmune_disease","1, 3, 4, 7, 10, 11",0.850144747123762,0.089148400184809,0.223756906077348,1680,0.0479879527447515,0.494069230891478,0,2.67225448487707
"C1836","Platelets, Hemoglobin, Total_bilirubin, HIV_v2, Hepatitis_B_C, Autoimmune_disease","3, 4, 6, 9, 10, 11",0.850561821307614,0.0789721730628428,0.213222156045266,1947,0.0313602845766527,0.483889287644282,0,2.67059329444227
"C1786","ANC, Hemoglobin, ALT_AST, Total_bilirubin, Creatinine_v5, CNS_metastasis, Hepatitis_B_C, Autoimmune_disease","2, 4, 5, 6, 7, 8, 10, 11",0.851183396941078,0.131812487761929,0.212373587150505,1952,0.084467368263272,0.472865397589916,0,2.6703485275439
"C1756","Platelets, Hemoglobin, ALT_AST, Creatinine_v5, CNS_metastasis, Hepatitis_B_C, Autoimmune_disease","3, 4, 5, 7, 8, 10, 11",0.851681909165478,0.128503426718199,0.213516746411483,1940,0.0811338250754909,0.477099719900619,0,2.66901271586022
"C1400","Hemoglobin, ALT_AST, Total_bilirubin, Creatinine_v5, HIV_v2, Autoimmune_disease","4, 5, 6, 7, 9, 11",0.851630955829375,0.0987566162082245,0.212030970815962,1953,0.0483618866185056,0.475700814597312,0,2.66879521042478
"C91","ECOG, ANC, Hemoglobin, ALT_AST, Creatinine_v5","1, 2, 4, 5, 7",0.849854216878187,0.113238606934082,0.221147201105736,1678,0.0764890959245017,0.484020765750073,0,2.6677340653085
"C1388","Platelets, Hemoglobin, Total_bilirubin, Creatinine_v5, HIV_v2, Autoimmune_disease","3, 4, 6, 7, 9, 11",0.850561821307614,0.0789721730628428,0.213222156045266,1947,0.0313602845766527,0.483889287644282,0,2.66735826750765
"C2006","ANC, Platelets, ALT_AST, Creatinine_v5, CNS_metastasis, HIV_v2, Hepatitis_B_C, Autoimmune_disease","2, 3, 5, 7, 8, 9, 10, 11",0.8512278783418,0.0785719195584525,0.209855072463768,1997,0.024541595423456,0.465744055050529,0,2.66312980941306
"C1694","ANC, Platelets, Hemoglobin, ALT_AST, CNS_metastasis, Hepatitis_B_C, Autoimmune_disease","2, 3, 4, 5, 8, 10, 11",0.850846744305061,0.118820946629838,0.21317365269461,1935,0.0710000747865247,0.477019944514804,0,2.6601275308824
"C1663","ECOG, ANC, Platelets, Hemoglobin, ALT_AST, Total_bilirubin, Creatinine_v5, Hepatitis_B_C, Autoimmune_disease","1, 2, 3, 4, 5, 6, 7, 10, 11",0.850192506096446,0.132085356678683,0.223082336382828,1645,0.0868809493069245,0.486577925845946,0,2.65997041105303
"C115","ECOG, ANC, ALT_AST, Total_bilirubin, Creatinine_v5","1, 2, 5, 6, 7",0.850781239506667,0.0882683686030763,0.221625251846877,1724,0.0616887036296259,0.470950491175441,0,2.65867798320284
"C1274","ANC, Hemoglobin, ALT_AST, Total_bilirubin, Creatinine_v5, CNS_metastasis, Autoimmune_disease","2, 4, 5, 6, 7, 8, 11",0.851183396941078,0.131812487761929,0.212373587150505,1952,0.084467368263272,0.472865397589916,0,2.65862932295717
"C1942","ANC, Platelets, ALT_AST, CNS_metastasis, HIV_v2, Hepatitis_B_C, Autoimmune_disease","2, 3, 5, 8, 9, 10, 11",0.8512278783418,0.0785719195584525,0.209855072463768,1997,0.024541595423456,0.465744055050529,0,2.65658823084538
"C563","ECOG, ANC, ALT_AST, Total_bilirubin, Hepatitis_B_C","1, 2, 5, 6, 10",0.850781239506667,0.0882683686030763,0.221625251846877,1724,0.0616887036296259,0.470950491175441,0,2.65582080600714
"C1494","ANC, Platelets, ALT_AST, Creatinine_v5, CNS_metastasis, HIV_v2, Autoimmune_disease","2, 3, 5, 7, 8, 9, 11",0.8512278783418,0.0785719195584525,0.209855072463768,1997,0.024541595423456,0.465744055050529,0,2.65540103810478
"C1428","Platelets, ALT_AST, CNS_metastasis, HIV_v2, Autoimmune_disease","3, 5, 8, 9, 11",0.85097903276128,0.0782046654537517,0.210069444444445,2003,0.0225507005273276,0.465059694478211,0,2.65521929501857
"C1900","Platelets, Hemoglobin, Total_bilirubin, Creatinine_v5, HIV_v2, Hepatitis_B_C, Autoimmune_disease","3, 4, 6, 7, 9, 10, 11",0.850561821307614,0.0789721730628428,0.213222156045266,1947,0.0313602845766527,0.483889287644282,0,2.65488336344308
"C1242","ANC, Hemoglobin, ALT_AST, Creatinine_v5, CNS_metastasis, Autoimmune_disease","2, 4, 5, 7, 8, 11",0.8507542710831,0.119744991124375,0.21255180580225,1962,0.0721302852713652,0.474029013317606,0,2.65430940705146
"C1182","ANC, Platelets, Hemoglobin, ALT_AST, CNS_metastasis, Autoimmune_disease","2, 3, 4, 5, 8, 11",0.850846744305061,0.118820946629838,0.21317365269461,1935,0.0710000747865247,0.477019944514804,0,2.65377326494712
"C1752","Hemoglobin, ALT_AST, Creatinine_v5, CNS_metastasis, Hepatitis_B_C, Autoimmune_disease","4, 5, 7, 8, 10, 11",0.851626422371087,0.117833763697184,0.213356973995271,1969,0.070187937774723,0.473688756586168,0,2.65099406139809
"C1918","ANC, Platelets, Hemoglobin, ALT_AST, Total_bilirubin, Creatinine_v5, HIV_v2, Hepatitis_B_C, Autoimmune_disease","2, 3, 4, 5, 6, 7, 9, 10, 11",0.85195341824437,0.105853669840195,0.211828605914302,1919,0.0580676743927397,0.479007030019678,0,2.650757502252
"C1178","ANC, Hemoglobin, ALT_AST, CNS_metastasis, Autoimmune_disease","2, 4, 5, 8, 11",0.8507542710831,0.119744991124375,0.21255180580225,1962,0.0721302852713652,0.474029013317606,0,2.65067337279113
"C1492","Platelets, ALT_AST, Creatinine_v5, CNS_metastasis, HIV_v2, Autoimmune_disease","3, 5, 7, 8, 9, 11",0.85097903276128,0.0782046654537517,0.210069444444445,2003,0.0225507005273276,0.465059694478211,0,2.64991327630313
"C1549","ECOG, Platelets, Hemoglobin, Hepatitis_B_C, Autoimmune_disease","1, 3, 4, 10, 11",0.850144747123762,0.089148400184809,0.223756906077348,1680,0.0479879527447515,0.494069230891478,0,2.64956444683121
"C1406","ANC, Platelets, Hemoglobin, ALT_AST, Total_bilirubin, Creatinine_v5, HIV_v2, Autoimmune_disease","2, 3, 4, 5, 6, 7, 9, 11",0.85195341824437,0.105853669840195,0.211828605914302,1919,0.0580676743927397,0.479007030019678,0,2.64935720108612
"C1352","Hemoglobin, Creatinine_v5, HIV_v2, Autoimmune_disease","4, 7, 9, 11",0.852898025615014,0.0775741877857604,0.212741087083577,1995,0.0166057957454013,0.480402659286526,0,2.64799881808367
"C486","ANC, Platelets, Total_bilirubin, Creatinine_v5, CNS_metastasis, HIV_v2","2, 3, 6, 7, 8, 9",0.851587967051313,0.0779685004743101,0.21022400919012,2016,0.0111265370207403,0.468046250505507,0,2.64729529645962
"C934","ANC, Platelets, Total_bilirubin, CNS_metastasis, HIV_v2, Hepatitis_B_C","2, 3, 6, 8, 9, 10",0.851587967051313,0.0779685004743101,0.21022400919012,2016,0.0111265370207403,0.468046250505507,0,2.64689956554608
"C1688","Hemoglobin, ALT_AST, CNS_metastasis, Hepatitis_B_C, Autoimmune_disease","4, 5, 8, 10, 11",0.851626422371087,0.117833763697184,0.213356973995271,1969,0.070187937774723,0.473688756586168,0,2.64677263851974
"C422","ANC, Platelets, Total_bilirubin, CNS_metastasis, HIV_v2","2, 3, 6, 8, 9",0.851587967051313,0.0779685004743101,0.21022400919012,2016,0.0111265370207403,0.468046250505507,0,2.64646074393308
"C1504","Total_bilirubin, Creatinine_v5, CNS_metastasis, HIV_v2, Autoimmune_disease","6, 7, 8, 9, 11",0.852584755193668,0.0962647505404395,0.21005081874647,2059,0.0465204971588795,0.462472742647494,0,2.64471161329527
"C1278","ANC, Platelets, Hemoglobin, ALT_AST, Total_bilirubin, Creatinine_v5, CNS_metastasis, Autoimmune_disease","2, 3, 4, 5, 6, 7, 8, 11",0.853160440700705,0.134589788861257,0.212996389891696,1925,0.0873806897438203,0.47582623891422,0,2.64447476101517
"C1180","Platelets, Hemoglobin, ALT_AST, CNS_metastasis, Autoimmune_disease","3, 4, 5, 8, 11",0.851681909165478,0.128503426718199,0.213516746411483,1940,0.0811338250754909,0.477099719900619,0,2.64425315170359
"C998","ANC, Platelets, Total_bilirubin, Creatinine_v5, CNS_metastasis, HIV_v2, Hepatitis_B_C","2, 3, 6, 7, 8, 9, 10",0.851587967051313,0.0779685004743101,0.21022400919012,2016,0.0111265370207403,0.468046250505507,0,2.64266700357536
"C1800","Hemoglobin, HIV_v2, Hepatitis_B_C, Autoimmune_disease","4, 9, 10, 11",0.852898025615014,0.0775741877857604,0.212741087083577,1995,0.0166057957454013,0.480402659286526,0,2.64175799501027
"C1342","ANC, Platelets, Hemoglobin, ALT_AST, Total_bilirubin, HIV_v2, Autoimmune_disease","2, 3, 4, 5, 6, 9, 11",0.85195341824437,0.105853669840195,0.211828605914302,1919,0.0580676743927397,0.479007030019678,0,2.64143847893935
"C1864","Hemoglobin, Creatinine_v5, HIV_v2, Hepatitis_B_C, Autoimmune_disease","4, 7, 9, 10, 11",0.852898025615014,0.0775741877857604,0.212741087083577,1995,0.0166057957454013,0.480402659286526,0,2.64120133352524
"C1240","Hemoglobin, ALT_AST, Creatinine_v5, CNS_metastasis, Autoimmune_disease","4, 5, 7, 8, 11",0.851626422371087,0.117833763697184,0.213356973995271,1969,0.070187937774723,0.473688756586168,0,2.63686353644491
"C1790","ANC, Platelets, Hemoglobin, ALT_AST, Total_bilirubin, Creatinine_v5, CNS_metastasis, Hepatitis_B_C, Autoimmune_disease","2, 3, 4, 5, 6, 7, 8, 10, 11",0.853160440700705,0.134589788861257,0.212996389891696,1925,0.0873806897438203,0.47582623891422,0,2.63399991030099
"C1848","Hemoglobin, ALT_AST, Total_bilirubin, HIV_v2, Hepatitis_B_C, Autoimmune_disease","4, 5, 6, 9, 10, 11",0.851630955829375,0.0987566162082245,0.212030970815962,1953,0.0483618866185056,0.475700814597312,0,2.62948388774257
"C625","ECOG, ALT_AST, Total_bilirubin, Creatinine_v5, Hepatitis_B_C","1, 5, 6, 7, 10",0.853550935635235,0.0844653580408943,0.223040857334227,1731,0.0591489937665706,0.471212130340394,0,2.62902454674887
